Year,Title_Length,Title_Word_Count,Has_Number,Genre_Action,Genre_Comedy,Genre_Drama,Genre_Thriller,Genre_Horror,Genre_Romance,Genre_Crime,Genre_Mystery,Genre_Adventure,Genre_Fantasy,Genre_Sci-fi,Genre_Historical,Genre_Biographical,Genre_War,Genre_Family,Genre_Musical,Genre_Sport,Genre_Animation,Genre_Western,Genre_Documentary,Genre_Political,Director_Quality_Score,runtime,log_imdb_votes,Crew_Popularity_Index,Language_Target_Score,Country_Target_Score,Festival_Release_Flag,Success_Category_Encoded,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2018,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,104.0,0.0,6.089649847876256,6.114275233761138,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.135622314573197,155.0,0.0,7.0339757575757575,6.077476858481877,6.100817391802138,1,0,False,False,False,False,True,False,False,False,False,False,False
2018,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,116.0,0.0,6.089649847876256,6.101633936247304,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,23,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,130.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,True,False,False
2018,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,137.0,0.0,5.726666666666667,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,126.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,115.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0926987124646,173.0,0.0,7.139428571428572,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,128.0,0.0,5.702754893368395,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,True,False,False
2018,10,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,158.0,0.0,5.1418285714285705,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,123.0,0.0,5.502148832762334,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,True,False
2018,19,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.086562127490004,132.0,0.0,5.760228287841194,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,True,False,False,False,False,False
2018,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26909351302486,163.0,0.0,6.690928036669213,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,True,False
2018,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,147.0,0.0,7.6375,6.101633936247304,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,19,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.092501820953507,131.0,0.0,7.061728138528139,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,171.0,0.0,5.3580000000000005,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,True,False,False,False,False,False
2018,27,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.092501820953507,145.0,0.0,5.612275862068966,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,140.0,0.0,6.089649847876256,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,12,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,137.0,0.0,6.285421560035061,6.15500333917377,6.100817391802138,1,0,False,False,False,False,False,False,False,False,True,False,False
2018,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.272165863435116,151.0,0.0,6.187222222222222,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,109.0,0.0,6.098221560035061,6.10511892324487,6.100817391802138,0,0,False,False,True,False,False,False,False,False,False,False,False
2018,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,146.0,0.0,5.830228287841194,6.114275233761138,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.094325283178967,140.0,0.0,7.226783222783222,6.0927508524807905,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,130.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,0,0,False,False,False,True,False,False,False,False,False,False,False
2018,23,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.092501820953507,134.0,0.0,5.188888888888889,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,158.0,0.0,5.71171568627451,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,20,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,139.0,0.0,6.244621809974442,6.112889402933272,6.100817391802138,1,0,False,False,False,False,False,False,False,False,True,False,False
2018,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.237996536177159,135.0,0.0,6.888228287841194,6.15500333917377,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,125.0,0.0,6.089649847876256,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,True
2018,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,122.0,0.0,5.833677419354839,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,125.0,0.0,6.100254734372381,6.0927508524807905,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.101286455407329,128.0,0.0,6.7616565656565655,6.101561293194893,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,119.0,0.0,6.148904893368394,6.114275233761138,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,123.0,0.0,6.089649847876256,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,15,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,161.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,125.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,True,False
2018,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1903915134133705,130.0,0.0,6.849503968253968,6.114275233761138,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,109.0,0.0,6.089649847876256,6.101633936247304,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,24,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.3780667682300685,138.0,0.0,7.560588617886179,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,125.0,0.0,6.202754893368395,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,109.0,0.0,5.949421560035061,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,27,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,132.0,0.0,6.089649847876256,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.100817391802411,125.0,0.0,4.7402282878411945,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,16,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,135.0,0.0,5.973985569985571,6.077476858481877,6.100817391802138,1,0,False,False,False,False,True,False,False,False,False,False,False
2018,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,125.0,0.0,6.00846917908268,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.086562127490004,125.0,0.0,6.360228287841195,6.101633936247304,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,146.0,0.0,6.265466004479506,6.15500333917377,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,150.0,0.0,6.089649847876256,6.101633936247304,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,17,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,152.0,0.0,6.185532671146172,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.098551797267563,125.0,0.0,6.304267532467533,6.077476858481877,6.100817391802138,1,0,False,True,False,False,False,False,False,False,False,False,False
2018,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,141.0,0.0,6.089649847876256,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,131.0,0.0,5.556228287841195,6.114275233761138,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,124.0,0.0,6.029421560035061,6.10511892324487,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,120.0,0.0,6.089649847876256,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,125.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,True,False,False,False,False,False
2018,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.086562127490004,145.0,0.0,6.986666666666666,6.096601531906681,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,133.0,0.0,6.089649847876256,6.10511892324487,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.092501820953507,120.0,0.0,6.060228287841195,6.077476858481877,6.100817391802138,0,0,False,False,False,True,False,False,False,False,False,False,False
2018,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,122.0,0.0,6.089649847876256,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,131.0,0.0,4.54,6.077476858481877,6.100817391802138,1,0,False,True,False,False,False,False,False,False,False,False,False
2018,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157100228307074,127.0,0.0,6.6946666666666665,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,125.0,0.0,6.328088226701729,6.10511892324487,6.100817391802138,0,0,False,False,False,True,False,False,False,False,False,False,False
2018,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.086562127490004,117.0,0.0,6.960000000000001,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,True,False
2018,19,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,118.0,0.0,4.7096,6.077476858481877,6.100817391802138,0,0,True,False,False,False,False,False,False,False,False,False,False
2018,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,125.0,0.0,5.9993333333333325,6.101633936247304,6.100817391802138,0,0,True,False,False,False,False,False,False,False,False,False,False
2018,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.110710109802262,137.0,0.0,6.8358333333333325,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,155.0,0.0,5.909333333333333,6.115726205331486,6.100817391802138,1,0,False,False,False,False,True,False,False,False,False,False,False
2018,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,152.0,0.0,6.089649847876256,6.053371295782452,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,22,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,116.0,0.0,6.089649847876256,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,True,False,False,False,False,False
2018,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,85.0,0.0,6.400228287841195,6.15426783780878,6.100817391802138,1,0,False,False,False,False,False,False,False,False,True,False,False
2018,30,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.151211742760177,125.0,0.0,6.390228287841195,6.115726205331486,6.100817391802138,0,0,True,False,False,False,False,False,False,False,False,False,False
2018,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,116.0,0.0,6.089649847876256,6.10511892324487,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,123.0,0.0,5.952754893368395,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,17,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,142.0,0.0,6.554500000000001,6.10511892324487,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,30.0,0.0,6.089649847876256,6.138611030149209,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,10,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.130261721111467,175.0,0.0,4.195454545454545,6.077476858481877,6.100817391802138,0,0,False,False,False,False,False,False,False,True,False,False,False
2018,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,22.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,33,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.092501820953507,97.0,0.0,5.460228287841195,6.138611030149209,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,True,False
2018,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,22.0,0.0,6.029421560035061,6.138611030149209,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.102809405470473,130.0,0.0,5.665126614987079,6.0927508524807905,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,17,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.092501820953507,147.0,0.0,5.203826147186147,6.0873963810583005,6.100817391802138,0,0,True,False,False,False,False,False,False,False,False,False,False
2018,7,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.092501820953507,113.0,0.0,7.9383333333333335,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,14,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2857740763620935,75.0,0.0,6.768148148148149,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,True,False,False,False,False
2018,11,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19273652397994,137.0,0.0,6.281828571428571,6.0873963810583005,6.100817391802138,0,0,True,False,False,False,False,False,False,False,False,False,False
2018,18,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.100817391802411,164.0,0.0,5.25494512195122,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,True,False
2018,15,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,128.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,True
2018,19,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.089948380808465,125.0,0.0,6.300228287841194,6.077476858481877,6.100817391802138,1,0,False,True,False,False,False,False,False,False,False,False,False
2018,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.100817391802411,130.0,0.0,6.2942307692307695,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,158.0,0.0,6.192498483111985,6.114275233761138,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,156.0,0.0,6.169421560035062,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.089411472693877,123.0,0.0,6.29,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,136.0,0.0,6.089649847876256,6.077476858481877,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,115.0,0.0,6.089649847876256,6.115726205331486,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
2018,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.090091836665917,144.0,0.0,6.170285806212001,6.114275233761138,6.100817391802138,0,0,False,False,False,False,False,False,False,True,False,False,False
2018,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104032163746811,140.0,0.0,6.07,6.0873963810583005,6.100817391802138,1,0,False,False,False,False,False,False,False,False,False,False,False
